,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0004310048,-0.0009588976000000001,0.0,0.0,0.0121585632,-9.42456e-05,0.0,0.0,0.004155908000000001,1.43864e-05,0.000559308,-0.00015971840000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004310048,-0.0009588976000000001,0.0,0.0,-0.0121585632,-9.42456e-05,0.0,0.0,-0.004155908000000001,1.43864e-05,0.000559308,-0.00015971840000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0009588976000000001,0.0021333512000000004,0.0,0.0,-0.027050318400000002,0.00020967720000000003,0.0,0.0,-0.009246046,-3.20068e-05,-0.0012443460000000001,0.00035534080000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009588976000000001,0.0021333512000000004,0.0,0.0,0.027050318400000002,0.00020967720000000003,0.0,0.0,0.009246046,-3.20068e-05,-0.0012443460000000001,0.00035534080000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.41075632520000005,0.0,0.0,0.0,0.1524568798,0.0,0.0,0.0,0.0,0.0,0.0,0.0229672184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027620084800000028,0.0,0.0,0.0,0.007850772200000009,0.0,0.0,0.0,0.0,0.0,0.0,0.014889598399999999,0.0,0.0,0.0,0.0
4,0.0121585632,-0.027050318400000002,0.0,0.0,0.34299074879999997,-0.0026586504,0.0,0.0,0.117237372,0.00040583759999999997,0.015777972,-0.0045056256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121585632,-0.027050318400000002,0.0,0.0,-0.34299074879999997,-0.0026586504,0.0,0.0,-0.117237372,0.00040583759999999997,0.015777972,-0.0045056256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-9.42456e-05,0.00020967720000000003,0.0,0.0,-0.0026586504,2.0608200000000004e-05,0.0,0.0,-0.0009087510000000001,-3.1458e-06,-0.000122301,3.49248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.42456e-05,0.00020967720000000003,0.0,0.0,0.0026586504,2.0608200000000004e-05,0.0,0.0,0.0009087510000000001,-3.1458e-06,-0.000122301,3.49248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.1524568798,0.0,0.0,0.0,0.056600199399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.008621031599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007850772200000009,0.0,0.0,0.0,0.0020218949999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.005667167599999999,0.0,0.0,0.0,0.0
8,0.004155908000000001,-0.009246046,0.0,0.0,0.117237372,-0.0009087510000000001,0.0,0.0,0.040072805,0.000138719,0.005393055000000001,-0.0015400640000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004155908000000001,-0.009246046,0.0,0.0,-0.117237372,-0.0009087510000000001,0.0,0.0,-0.040072805,0.000138719,0.005393055000000001,-0.0015400640000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.43864e-05,-3.20068e-05,0.0,0.0,0.00040583759999999997,-3.1458e-06,0.0,0.0,0.000138719,4.802e-07,1.8669e-05,-5.3312e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43864e-05,-3.20068e-05,0.0,0.0,-0.00040583759999999997,-3.1458e-06,0.0,0.0,-0.000138719,4.802e-07,1.8669e-05,-5.3312e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.000559308,-0.0012443460000000001,0.0,0.0,0.015777972,-0.000122301,0.0,0.0,0.005393055000000001,1.8669e-05,0.000725805,-0.00020726400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000559308,-0.0012443460000000001,0.0,0.0,-0.015777972,-0.000122301,0.0,0.0,-0.005393055000000001,1.8669e-05,0.000725805,-0.00020726400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
